0	0.0	9.00899999500999	0.9478310585976353
1	0.01	9.017477400606447	0.6665450774496731
2	0.02	9.023141098650857	0.27385274759841305
3	0.03	9.024877307026944	0.09176500828658185
4	0.04	9.024792464389074	0.14168060236334762
5	0.05	9.025206786176236	-0.11420646520907285
6	0.06	9.023062195855495	-0.5082089031541456
7	0.07	9.016977795614338	-0.772675768976647
8	0.08	9.008249335154984	-1.1791220142297083
9	0.09	8.995457285089152	-1.4907322248981056
10	0.1	8.979550412121657	-1.8182388727991097
11	0.11	8.960370063362463	-1.9978348403980621
12	0.12	8.93939567296217	-2.241350525681973
13	0.13	8.9159882231481	-2.238706575427935
14	0.14	8.892609553581572	-2.474783004095787
15	0.15	8.866872457595344	-2.6181058712045124
16	0.16	8.83970470664765	-2.8227087528857355
17	0.17	8.810493643658262	-3.2602594652891983
18	0.18	8.776909994651167	-3.1573098310908367
19	0.19	8.744359200350987	-3.353330754297901
20	0.2	8.709851451898194	-3.6909282844645768
21	0.21	8.671971178918612	-3.921460287362463
22	0.22	8.631789373937384	-4.185669881626838
23	0.23	8.588969491194046	-4.362877767085227
24	0.24	8.544381811584437	-4.687936576146364
25	0.25	8.496548002652217	-4.6379378054660325
26	0.26	8.44921896480774	-4.557405044400091
27	0.27	8.402699987477748	-4.483008471363702
28	0.28	8.356929627775896	-4.607154565986565
29	0.29	8.309922384163826	-4.9982008760339065
30	0.3	8.259009378175687	-5.183704850972733
31	0.31	8.206246423738804	-5.447782052079559
32	0.32	8.150847973586346	-5.701521030622779
33	0.33	8.09291767349352	-5.715201184647448
34	0.34	8.03485636489051	-5.919889337583842
35	0.35000000000000003	7.974753980889048	-6.090259267643893
36	0.36	7.9129539078254405	-6.174692543363273
37	0.37	7.850315682012001	-6.160632707825615
38	0.38	7.787824318376576	-6.0900555557451055
39	0.39	7.726044975398377	-6.06583620499878
40	0.4	7.664514003861996	-6.3622790559220554
41	0.41000000000000003	7.600024756913591	-6.504888962485462
42	0.42	7.534115859824305	-6.433571893906128
43	0.43	7.468926724310581	-6.234767045778812
44	0.44	7.405732156191741	-6.003074063250604
45	0.45	7.344860837355052	-6.301328338489856
46	0.46	7.281013062897909	-6.3975948739727295
47	0.47000000000000003	7.2162090078634415	-6.597914836638095
48	0.48	7.149408233607883	-6.651008138789201
49	0.49	7.082083206408298	-6.574270511669282
50	0.5	7.015532287982694	-6.669108728409443
51	0.51	6.948039642481592	-6.533474537736877
52	0.52	6.881910088151827	-6.548091715258418
53	0.53	6.815640975002339	-6.372866396775014
54	0.54	6.751130741949059	-6.187368020054362
55	0.55	6.688481943686352	-6.01226942535804
56	0.56	6.627590396250489	-5.992109592381489
57	0.5700000000000001	6.566906536299191	-6.1719414560797885
58	0.58	6.5044304260969605	-6.227863267866666
59	0.59	6.441401345387938	-6.140991400462106
60	0.6	6.379247286261089	-5.93510986443327
61	0.61	6.319158257900497	-6.011789709798376
62	0.62	6.258308439989146	-5.99308437051239
63	0.63	6.1976517604525005	-6.1935959148736695
64	0.64	6.1349960311402505	-6.305590766223792
65	0.65	6.071226618887487	-6.370711525274866
66	0.66	6.006812375985497	-6.807643327405916
67	0.67	5.938035256486545	-6.820781299346834
68	0.68	5.869133634980196	-6.791531326239595
69	0.6900000000000001	5.800531403367133	-6.708936954475988
70	0.7000000000000001	5.732761975694928	-6.8218065191928074
71	0.71	5.663870629318384	-6.886519643237509
72	0.72	5.594339040836093	-6.896759768631914
73	0.73	5.52471200425877	-6.880588286349732
74	0.74	5.45525364520799	-6.885739772818654
75	0.75	5.385750717128488	-7.167289457992294
76	0.76	5.313439242490121	-6.988309118666743
77	0.77	5.242924802392539	-7.281701491062532
78	0.78	5.1694834900150735	-7.476732123225563
79	0.79	5.094099215447281	-7.623279321188825
80	0.8	5.017257007327381	-7.7603605922275785
81	0.81	4.9390516707179755	-7.802884723503838
82	0.8200000000000001	4.860428913329539	-7.763884712940966
83	0.8300000000000001	4.782204018322542	-7.7845244381836665
84	0.84	4.70378054855269	-7.878718379237996
85	0.85	4.624422981719341	-7.996777388059034
86	0.86	4.543892760554538	-8.08124423752433
87	0.87	4.462525923917272	-8.133066229510488
88	0.88	4.380649004043882	-8.080902923497142
89	0.89	4.299301904922687	-7.9776551308802715
90	0.9	4.218995418437646	-7.925891809917791
91	0.91	4.139214595810951	-8.050266206028656
92	0.92	4.058198007305482	-8.29145954635154
93	0.93	3.9747775870557094	-8.339616816979193
94	0.9400000000000001	3.8908839361417606	-8.447564440802305
95	0.9500000000000001	3.805919198354748	-8.433101722595795
96	0.96	3.721107584223656	-8.583027976758661
97	0.97	3.6348051887124257	-8.50452911748308
98	0.98	3.5492964120335806	-8.516366444654656
99	0.99	3.463677812960765	-8.508058970316863
100	1.0	3.3781508504913127	-8.619020925673047
101	1.01	3.291522821164623	-8.51518844058538
102	1.02	3.2059417794918215	-8.42019595055612
103	1.03	3.121319220823557	-8.290730440342305
104	1.04	3.0379997795133744	-8.185401027930657
105	1.05	2.955741964271515	-8.128189843658843
106	1.06	2.8740644866539724	-8.103629593195157
107	1.07	2.7926407792889028	-7.991713889461746
108	1.08	2.712344371331977	-7.915439427133023
109	1.09	2.6328187376392074	-7.696786548695867
110	1.1	2.5554875852942507	-7.821779965107979
111	1.11	2.4769142319004773	-7.999755787958668
112	1.12	2.396568977613608	-7.799869523312896
113	1.1300000000000001	2.318230620498698	-7.798930454907579
114	1.1400000000000001	2.2399094879036237	-7.869437738578506
115	1.1500000000000001	2.1608911145851706	-7.830276544621235
116	1.16	2.0822722550436934	-8.014116239708766
117	1.17	2.001822860437367	-8.061973291303902
118	1.18	1.9209029402546225	-7.926896857669463
119	1.19	1.841341876400314	-7.993539964173914
120	1.2	1.7611223375874188	-7.928197905841868
121	1.21	1.681564241311798	-7.727515165122577
122	1.22	1.6040209282530697	-7.8028597916634395
123	1.23	1.5257319232603093	-7.771386127767523
124	1.24	1.4477654838070781	-7.690777783325804
125	1.25	1.3706129244422802	-7.77509936303152
126	1.26	1.2926248645364318	-7.661332145693478
127	1.27	1.215782275610025	-7.569597719639286
128	1.28	1.1398647152031225	-7.599811912503048
129	1.29	1.0636526046236918	-7.478723255580302
130	1.3	0.9886590018246157	-7.323999558048872
131	1.31	0.9152201353612018	-7.364228686668396
132	1.32	0.8413863214983057	-7.2894706148936415
133	1.33	0.7683074717346103	-7.101756198891739
134	1.34	0.6971130740159767	-7.013625851429656
135	1.35	0.6268070992118003	-7.0067074704182515
136	1.36	0.5565773388152823	-6.918141905260976
137	1.37	0.48724025704644025	-6.456570864904742
138	1.3800000000000001	0.42252581938940037	-5.899770758720108
139	1.3900000000000001	0.36338585423803127	-5.782816154172675
140	1.4000000000000001	0.3054213491287053	-5.637207720232574
141	1.41	0.2489187248093438	-5.771207377295675
142	1.42	0.19108175418183448	-5.853235858507309
143	1.43	0.13243028243932403	-5.662181363593779
144	1.44	0.07569522079317637	-5.673093452190868
